cycle_1_lane	cycle_2_lane	cycle_3_lane	log10_association_const	survival_rate
10	4	18	3.195153972336559	3.8319646822894645e-09
10	4	19	3.6236917266902893	7.338528323505314e-08
10	4	20	5.2324697578568955	0.0031043384018551857
10	5	0	3.0173217275079116	1.1235954936179545e-09
10	5	1	3.466912737180624	2.4941694145731136e-08
10	5	2	4.4045032942505795	1.5165421620736013e-05
10	5	3	2.681042134924024	1.1028119343071728e-10
10	5	4	2.866356910446383	3.963814394433277e-10
10	5	5	4.784513535883283	0.00018903191133830402
10	5	6	3.2744060268562736	6.6186522242458205e-09
10	5	7	2.503268332871375	3.2313942250729175e-11
10	5	8	2.2283002562819694	4.838161825294815e-12
10	5	9	3.124665176403716	2.3564628683597626e-09
10	5	10	3.2260862382147613	4.743160211660127e-09
10	5	11	4.774026519936051	0.0001765465604331821
10	5	12	3.8429959936041294	3.3108789302938264e-07
10	5	13	2.73355263969143	1.5847204891222736e-10
10	5	14	4.86863212447652	0.00032584224431484463
10	5	15	3.6543894241375585	9.063639234042668e-08
10	5	16	2.4529409377727083	2.2827227561722216e-11
10	5	17	4.627187701457483	6.721738789813316e-05
10	5	18	3.175843814178841	3.354128471603751e-09
10	5	19	2.1931317376518997	3.794826945358746e-12
10	5	20	2.280672050010208	6.9465238310822824e-12
10	6	0	4.973146312535133	0.0006344278121033841
10	6	1	4.144783268648704	2.607903735407576e-06
10	6	2	2.928104847988898	6.07031050516406e-10
10	6	3	3.0821441653946953	1.7573541174474529e-09
10	6	4	3.3752830933493136	1.3266650991002815e-08
10	6	5	4.586618004599214	5.134588407781657e-05
10	6	6	2.4411197878051887	2.1037767091591618e-11
10	6	7	2.8786679367150576	4.3153782777860496e-10
10	6	8	2.5313611761112536	3.923202662970461e-11
10	6	9	4.11438252247451	2.1198362528532843e-06
10	6	10	2.24438135505912	5.406489629957087e-12
10	6	11	3.511702673658214	3.395332193985402e-08
10	6	12	3.623954946126556	7.351827798224194e-08
10	6	13	3.551316862658224	4.459867703619723e-08
10	6	14	2.5877518702064135	5.790971729525249e-11
10	6	15	3.3962351002791804	1.5327272791326564e-08
10	6	16	2.300015051213685	7.939354812358517e-12
10	6	17	4.518706750712718	3.264380727158828e-05
10	6	18	2.5986758256559632	6.244684068358753e-11
10	6	19	5.2502776127798825	0.003447160500359728
10	6	20	4.899701086229069	0.00039772452028757064
10	7	0	3.9045064918576253	5.047822769668405e-07
10	7	1	2.1091686515014967	2.12489973501744e-12
10	7	2	3.9641775545619105	7.596093030980863e-07
10	7	3	2.3140494645258043	8.747418696662203e-12
10	7	4	2.197594920151314	3.913626931074022e-12
10	7	5	3.8091926829643588	2.625478643126842e-07
10	7	6	6.48385619761528	0.42678161102126205
10	7	7	4.367485621530743	1.1815145692443744e-05
10	7	8	2.6832837347431298	1.1200128967269928e-10
10	7	9	4.019881255176523	1.1119250811539064e-06
10	7	10	3.01632522374171	1.1158956427267993e-09
10	7	11	3.645946064446104	8.552345136507498e-08
10	7	12	2.959810815511434	7.555187750408673e-10
10	7	13	2.6193829759736036	7.204547012806357e-11
10	7	14	5.324962035392904	0.005310045285475353
10	7	15	3.2194600717410786	4.5312960884376275e-09
10	7	16	3.154164993972549	2.8882727266129878e-09
10	7	17	2.445991916283873	2.175764920912304e-11
10	7	18	3.5892063240180625	5.78854242599481e-08
10	7	19	2.9021567191749913	5.074935221590217e-10
10	7	20	2.5773719551006904	5.3904324026532934e-11
10	8	0	3.85263577363785	3.537206014342406e-07
10	8	1	3.6525377855074574	8.948960564731826e-08
10	8	2	3.9891674266525725	9.012722041172415e-07
10	8	3	2.9892752404546776	9.258811402651433e-10
10	8	4	4.3797601696932	1.2835486642322749e-05
10	8	5	2.945839376509255	6.860701310011525e-10
10	8	6	2.135739925110106	2.552946390137765e-12
10	8	7	2.591618585366302	5.94767298738942e-11
10	8	8	2.756202921238562	1.8529588333889432e-10
10	8	9	2.238839188700674	5.203454661558059e-12
10	8	10	2.3518114551908913	1.1353806805676309e-11
10	8	11	2.3952069397663704	1.5321355232421285e-11
10	8	12	4.114101692833302	2.1157806711569794e-06
10	8	13	2.49900333000013	3.1376102230119124e-11
10	8	14	2.6605316730867026	9.571916325736681e-11
10	8	15	4.71340740263024	0.00011872955667749567
10	8	16	3.0414758072494834	1.3273784530826903e-09
10	8	17	2.2229271878309174	4.661910102042105e-12
10	8	18	2.952447276849482	7.180829177951707e-10
10	8	19	4.728893165649453	0.00013142974156663315
10	8	20	2.372234096773539	1.307360398624419e-11
10	9	0	2.352688203015749	1.1422762622841067e-11
10	9	1	2.1652466599060314	3.130036347311644e-12
10	9	2	2.1173673603389194	2.248699258629101e-12
10	9	3	2.37834391847592	1.3637050293494613e-11
10	9	4	2.9791466984012582	8.633738387427717e-10
10	9	5	3.3240553309796637	9.320114319055894e-09
10	9	6	2.0448576537573167	1.3627886380876152e-12
10	9	7	2.756834070904806	1.8610504212613391e-10
10	9	8	2.098581630373938	1.9750650905904994e-12
10	9	9	2.8165166713337197	2.8099355820130317e-10
10	9	10	3.5225095025188393	3.657602146081346e-08
10	9	11	3.8385283126166407	3.2109423444739696e-07
10	9	12	3.772999516150348	2.04784104384074e-07
10	9	13	4.696566761892196	0.00010628569228809796
10	9	14	2.2924549922166957	7.535455674485313e-12
10	9	15	2.4247401455780313	1.878771781830491e-11
10	9	16	2.686605268401025	1.1459952112124765e-10
10	9	17	3.5106187208217494	3.3700855818239824e-08
10	9	18	3.794663710352414	2.376271632567489e-07
10	9	19	3.101796704919058	2.0125381516819584e-09
10	9	20	3.6971197151022426	1.215873849221589e-07
10	10	0	2.7509348404974667	1.7867775383738436e-10
10	10	1	2.7282039938158547	1.527268397790782e-10
10	10	2	4.200824491332328	3.818980691990534e-06
10	10	3	5.438054553683944	0.009964584277186963
10	10	4	2.128646963955147	2.430892178180164e-12
10	10	5	2.5922433608719477	5.973387332865474e-11
10	10	6	2.573170878816044	5.236307149950936e-11
10	10	7	4.301330111391324	7.553916137457455e-06
10	10	8	4.824253314147285	0.0002446860105603273
10	10	9	3.852189239355062	3.526389023425163e-07
10	10	10	2.09513666019592	1.9286250082369648e-12
10	10	11	2.048577107347546	1.3982525577478392e-12
10	10	12	3.443103791804467	2.1169090642366826e-08
10	10	13	2.623329591881549	7.403576672019034e-11
10	10	14	3.132561869997118	2.4883924142993342e-09
10	10	15	3.5558151566973066	4.6001156859629074e-08
10	10	16	2.002923023782095	1.0200886366529628e-12
10	10	17	2.8466692742137805	3.460133219776435e-10
10	10	18	5.089600147515322	0.0013114790238233282
10	10	19	3.1624025480444877	3.0571400345745503e-09
10	10	20	2.552708481574478	4.5463237084152585e-11
10	11	0	2.1338578502351258	2.5199750473666046e-12
10	11	1	5.872855321316494	0.07803400804763885
10	11	2	2.198555953038573	3.9396901597783704e-12
10	11	3	2.2119178249647975	4.320572072067086e-12
10	11	4	3.0351573152172513	1.2707495627835714e-09
10	11	5	2.761890319006572	1.9271617752526524e-10
10	11	6	2.5173929435933484	3.562460504141645e-11
10	11	7	2.2059770317824823	4.14688276275282e-12
10	11	8	3.339841158739241	1.039147581858768e-08
10	11	9	3.242713231048408	5.319408482703444e-09
10	11	10	3.2224535202621944	4.625810898650528e-09
10	11	11	3.1445499951421585	2.7029239765963966e-09
10	11	12	2.9498269048989623	7.052133061130568e-10
10	11	13	2.1271038568935987	2.405121365809906e-12
10	11	14	2.274366194788189	6.650488514841725e-12
10	11	15	2.4618050097815325	2.4268211059050716e-11
10	11	16	2.5502661901275623	4.470294020857971e-11
10	11	17	4.3089581124705845	7.954323772942461e-06
10	11	18	2.4702652243383243	2.5728293818038365e-11
10	11	19	2.057962344929001	1.4918946359912257e-12
10	11	20	2.484172182987792	2.8321701870368835e-11
10	12	0	3.318499156397757	8.96989936999791e-09
10	12	1	2.6574791064589958	9.372282443392373e-11
10	12	2	3.577785583847137	5.3510353091403124e-08
10	12	3	7.247263025213332	0.8477756701178497
10	12	4	3.050630115165557	1.4139276440747299e-09
10	12	5	2.486926239952834	2.8865493796759174e-11
10	12	6	4.273485053957451	6.254974883319269e-06
10	12	7	2.407214564813158	1.6646041971794542e-11
10	12	8	3.229522598599506	4.856903622607767e-09
10	12	9	3.00704171995657	1.0466504187320737e-09
10	12	10	2.0988284157736006	1.978434497752349e-12
10	12	11	2.698365880753192	1.242931711293439e-10
10	12	12	4.001725920256202	9.821148401911496e-07
10	12	13	2.8950013273202693	4.830380136686519e-10
10	12	14	2.74100973166494	1.6684443986781196e-10
10	12	15	4.030248524782166	1.1935793201927907e-06
10	12	16	2.518839444475607	3.598223458109545e-11
10	12	17	2.3434775748886603	1.0718781670181724e-11
10	12	18	3.9274818667579963	5.908357468028318e-07
10	12	19	2.5765981553073045	5.361707043250981e-11
10	12	20	3.350347017021399	1.1171852472569528e-08
10	13	0	4.74281035951242	0.00014397592070015532
10	13	1	3.3127862635743597	8.623513941107224e-09
10	13	2	2.286630821915858	7.238363872349419e-12
10	13	3	4.1962708652774605	3.702533676619424e-06
10	13	4	2.7206733800201097	1.4498914739802296e-10
10	13	5	2.2729075244314556	6.583826206452644e-12
10	13	6	3.4012130701157504	1.586212936393563e-08
10	13	7	3.0098795475497524	1.0673490359805798e-09
10	13	8	2.461128044873415	2.4155023042940907e-11
10	13	9	2.042230343457635	1.338281407448259e-12
10	13	10	2.4345863057821777	2.0109652550936747e-11
10	13	11	2.391704174702881	1.495517454922773e-11
10	13	12	2.3648820098920984	1.2426368179790987e-11
10	13	13	2.81144666785851	2.7132902724639443e-10
10	13	14	4.9951715417154166	0.0007288644818409321
10	13	15	2.8157439686560997	2.794986874430173e-10
10	13	16	2.236690870720869	5.126818407702622e-12
10	13	17	4.003587680391613	9.946995422398285e-07
10	13	18	2.6395160661167543	8.279044678399107e-11
10	13	19	3.7197781718476	1.420751878984807e-07
10	13	20	2.393409950219394	1.513239083335981e-11
10	14	0	4.300375936933744	7.505259988565966e-06
10	14	1	4.830932402255915	0.000255495978463606
10	14	2	3.3390190425446833	1.0332758039398908e-08
10	14	3	4.6675836404588	8.780430304642042e-05
10	14	4	2.5354068799265166	4.034351287990966e-11
10	14	5	4.348561125389316	1.0397562005950492e-05
10	14	6	3.1748218633163487	3.3305689158490784e-09
10	14	7	2.7220877367361505	1.4641188547271047e-10
10	14	8	4.882551993612867	0.0003563281399070587
10	14	9	2.5161962142024046	3.533141652032278e-11
10	14	10	3.7676686388836274	1.9742279850196352e-07
10	14	11	4.19165574379932	3.5881180969972665e-06
10	14	12	3.3445723920270707	1.073593291035717e-08
10	14	13	4.0800593978199275	1.6772792958147409e-06
10	14	14	2.466966969392625	2.5148907987847132e-11
10	14	15	3.435467084427929	2.008421696939868e-08
10	14	16	4.513896814637032	3.161037900478614e-05
10	14	17	3.6579181179229185	9.28626231173892e-08
10	14	18	2.879392329524425	4.337009824720368e-10
10	14	19	4.117567858815472	2.1663824175958138e-06
10	14	20	2.6597812070693565	9.522446129570256e-11
10	15	0	2.6322582180896967	7.874374998017324e-11
10	15	1	2.7804542182337513	2.1906702236459797e-10
10	15	2	3.475630998991683	2.648521771236452e-08
10	15	3	3.1119108017754122	2.157981190838186e-09
10	15	4	3.460910416408515	2.3931572586130585e-08
10	15	5	2.2218077722094596	4.626006173025712e-12
10	15	6	5.639644786932836	0.028010885303114703
10	15	7	2.7737661257158033	2.0918220197665178e-10
10	15	8	3.88660100878589	4.464848450191618e-07
10	15	9	2.39222531403203	1.500909542695987e-11
10	15	10	2.8008616644892435	2.522095673976455e-10
10	15	11	3.5242219660334637	3.700980247599843e-08
10	15	12	2.6559271609347515	9.272388988403577e-11
10	15	13	2.343251108774712	1.070203030237154e-11
10	15	14	2.6771952577413978	1.0739061651237897e-10
10	15	15	2.2345799502052843	5.0526156478302364e-12
10	15	16	2.0881393577708076	1.837631719594938e-12
10	15	17	3.0333958244690935	1.2553973540674553e-09
10	15	18	3.6016166378823176	6.304549683580762e-08
10	15	19	2.1050853564953247	2.0658088081734142e-12
10	15	20	2.808497244895401	2.6586042691968564e-10
10	16	0	3.689007106605747	1.1499266794466015e-07
10	16	1	2.9503764829708894	7.07893237944981e-10
10	16	2	3.25876694159348	5.942084601009346e-09
10	16	3	4.525757487698274	3.42193426389131e-05
10	16	4	2.1479862353743435	2.778276933324262e-12
10	16	5	3.2950181104928777	7.629339105721723e-09
10	16	6	2.0607612920779728	1.5210168714283263e-12
10	16	7	3.1964962230862564	3.8676034498145135e-09
10	16	8	2.2555939229174804	5.84180555350482e-12
10	16	9	4.422539426789736	1.7123639989939806e-05
10	16	10	5.1233703994477935	0.0016128384225902526
10	16	11	2.0211262314542333	1.156756420350558e-12
10	16	12	2.8102791397746447	2.691509630211365e-10
10	16	13	4.774234881856071	0.00017678657097412254
10	16	14	4.804250098537601	0.00021491807088672155
10	16	15	3.671658476795237	1.0206395346538312e-07
10	16	16	3.602171995035895	6.328685406682006e-08
10	16	17	2.065996659078531	1.5770240452822152e-12
10	16	18	3.573362373875619	5.190604488607733e-08
10	16	19	2.2602874224924747	6.03427427626665e-12
10	16	20	4.287417491265735	6.8744904603024345e-06
10	17	0	2.97647647392532	8.476095005541358e-10
10	17	1	2.981419176887974	8.770206348264985e-10
10	17	2	2.9806734450160173	8.725187242760186e-10
10	17	3	2.4825158948021997	2.7999610761472727e-11
10	17	4	2.7045916173575284	1.2975230754830392e-10
10	17	5	4.354905911120114	1.085294112442598e-05
10	17	6	3.4003522222309126	1.576832004993236e-08
10	17	7	2.350613452573458	1.1260256898439525e-11
10	17	8	2.84057926490531	3.317687901238114e-10
10	17	9	3.379109319781886	1.3621115960459584e-08
10	17	10	3.0829320848821995	1.7669334262835238e-09
10	17	11	2.7209447439374004	1.4526104360484102e-10
10	17	12	2.809622851223276	2.679343176686629e-10
10	17	13	4.969921585276596	0.0006216364698384681
10	17	14	2.5590660098950426	4.750355183937382e-11
10	17	15	3.2870127952267403	7.219677844188218e-09
10	17	16	4.213920621766899	4.174577608127515e-06
10	17	17	4.785048422138745	0.00018969139817897704
10	17	18	4.211307609366552	4.101090478003037e-06
10	17	19	2.652235751928563	9.039042048204773e-11
10	17	20	4.639362544582578	7.286197767122803e-05
10	18	0	2.8441620480779015	3.4007633138048474e-10
10	18	1	5.089944455722628	0.0013142596361665382
10	18	2	2.41553992423495	1.7631149376920655e-11
10	18	3	4.184762334776822	3.4237389222361705e-06
10	18	4	2.8956994964221137	4.853713887989912e-10
10	18	5	3.4283352481369223	1.9121285220028228e-08
10	18	6	2.447877991154603	2.2042893992201227e-11
10	18	7	2.1888724398330126	3.684818198637676e-12
10	18	8	2.035166862452535	1.2745571619911704e-12
10	18	9	4.910525585449826	0.00042622603450825046
10	18	10	3.350007373681508	1.1145730531970126e-08
10	18	11	2.538289275834199	4.1154556272959535e-11
10	18	12	2.536480700335792	4.064377760934544e-11
10	18	13	2.995969636543069	9.69658257881648e-10
10	18	14	2.2158146507526837	4.4384345369904465e-12
10	18	15	2.8498207239580076	3.536230029000801e-10
10	18	16	3.591271610296985	5.871391707082064e-08
10	18	17	3.4279816886463834	1.9074766763925352e-08
10	18	18	3.994059667403024	9.319446873459644e-07
10	18	19	4.401635810288708	1.4875250382358997e-05
10	18	20	3.0842733951376564	1.7833609191249278e-09
10	19	0	3.8849305968560834	4.414014086500396e-07
10	19	1	3.090584998551572	1.8627343620496264e-09
10	19	2	3.668513808180382	9.988086859287239e-08
10	19	3	2.8209690038211446	2.8976409305602675e-10
10	19	4	4.860182213617545	0.00030859318254154857
10	19	5	2.294425271996466	7.63869548698976e-12
10	19	6	2.2910590757155442	7.463157204715178e-12
10	19	7	4.456718837482051	2.1547034742671548e-05
10	19	8	2.5620307147344317	4.848606790430578e-11
10	19	9	2.334701482352293	1.0088413951962857e-11
10	19	10	4.840398132077938	0.0002716194246786394
10	19	11	3.1043289689573745	2.048006331063803e-09
10	19	12	3.7528369049941124	1.7830225669768093e-07
10	19	13	3.6245366045049594	7.381302199220601e-08
10	19	14	3.940481450323751	6.458525287899822e-07
10	19	15	2.8371451764802913	3.239965364909311e-10
10	19	16	3.962515042894835	7.510142218691363e-07
10	19	17	3.9549816272370046	7.132661077245723e-07
10	19	18	2.189063359964556	3.6896802999256025e-12
10	19	19	3.673344502327211	1.0325397497878391e-07
10	19	20	4.203612896359039	3.892077758506178e-06
10	20	0	2.423296296972474	1.8601314365252558e-11
10	20	1	3.3205322442116048	9.096495978569921e-09
10	20	2	3.2554795437771107	5.808907126840715e-09
10	20	3	2.3643132351143343	1.2377652556199753e-11
10	20	4	2.9132719566718004	5.479605267968327e-10
10	20	5	2.9951831349553806	9.644096090814727e-10
10	20	6	3.40329875498314	1.609173170258493e-08
10	20	7	2.7449422061095765	1.714362417367541e-10
10	20	8	3.617540527814723	7.034481553266526e-08
10	20	9	2.1429354763680872	2.68302904394965e-12
10	20	10	4.315210182128578	8.298171595438304e-06
10	20	11	2.5643603887257775	4.927236769089492e-11
10	20	12	4.451921654151751	2.0863842194239552e-05
10	20	13	5.379592457629492	0.007225558225132801
10	20	14	3.397870022738181	1.5500919036207613e-08
10	20	15	2.4766706467726314	2.689190318866432e-11
10	20	16	3.542423841402454	4.1950444339663684e-08
10	20	17	2.471365787360239	2.5924578250868363e-11
10	20	18	4.951597704256436	0.0005535628379221011
10	20	19	3.5874932591697095	5.720709138723708e-08
10	20	20	4.996461178709261	0.0007347964458171482
11	0	0	3.7154186054799974	1.378819590568515e-07
11	0	1	2.7867500333570443	2.2879839934603655e-10
11	0	2	2.0843968799621972	1.7907395048669056e-12
11	0	3	3.6129821022190933	6.817308956353526e-08
11	0	4	2.3945948696114425	1.5256728831323077e-11
11	0	5	2.2464397693702858	5.483900051909589e-12
11	0	6	3.2442697537548546	5.376810662826574e-09
11	0	7	2.3999977083154196	1.5836744066023713e-11
11	0	8	2.022168127112352	1.1651109318282273e-12
11	0	9	6.515996954955983	0.45016995652067865
11	0	10	2.7825957344343015	2.2232979695386835e-10
11	0	11	3.3258361959074563	9.43523166299204e-09
11	0	12	2.7574513863505645	1.868998822798024e-10
11	0	13	3.8906963148799694	4.591962126813305e-07
11	0	14	3.5156268545956237	3.488321630892776e-08
11	0	15	4.969979714806892	0.00062186482180704
11	0	16	3.5135714630656425	3.439303063010286e-08
11	0	17	3.9213641378628084	5.66586875763739e-07
11	0	18	4.102492965119218	1.9547251715075528e-06
11	0	19	2.106461259822698	2.085534162469957e-12
11	0	20	2.1811130682231026	3.4925410087685408e-12
11	1	0	3.7239312641707465	1.4618815769650378e-07
11	1	1	2.3413031619492557	1.0559020201801785e-11
11	1	2	3.595910168131832	6.061810475698993e-08
11	1	3	2.84789788987666	3.4896034350240934e-10
11	1	4	4.740172901266551	0.0001415112611013549
11	1	5	5.394259333022539	0.007838787502795931
11	1	6	4.279257695317584	6.5046258426352305e-06
11	1	7	2.59517970984517	6.095737663213445e-11
11	1	8	2.873016592675161	4.15028162877749e-10
11	1	9	4.930998228265615	0.00048566149802812565
11	1	10	4.518895093513883	3.2684945993344776e-05
11	1	11	4.1479826256239045	2.6653670992035718e-06
11	1	12	2.733804350367806	1.5874768337657142e-10
11	1	13	2.829442547178515	3.07219098912505e-10
11	1	14	4.867175295678114	0.00032280271446996937
11	1	15	3.820510066259579	2.8375295673533213e-07
11	1	16	3.8765210870635034	4.166730779729251e-07
11	1	17	4.664600422207043	8.609196575430528e-05
11	1	18	3.5567409298683352	4.629521562952336e-08
11	1	19	3.0195731374557058	1.1411879536011594e-09
11	1	20	2.084188592133949	1.7881651514739416e-12
11	2	0	3.1023212307808943	2.019834154747269e-09
11	2	1	3.4875917245851054	2.875923198791535e-08
11	2	2	3.854217551093576	3.575790502488691e-07
11	2	3	2.506712809242019	3.309177548760587e-11
11	2	4	2.4764824515634523	2.685697671312307e-11
11	2	5	2.083468308804224	1.7792912333981728e-12
11	2	6	2.4488168826470855	2.2186280320250268e-11
11	2	7	4.001401274849771	9.799366813052411e-07
11	2	8	2.5700595929105035	5.1250102124189755e-11
11	2	9	2.951715347550401	7.144646936235434e-10
11	2	10	2.470658976820461	2.5798347914473745e-11
11	2	11	3.1066958034004823	2.081722117812899e-09
11	2	12	4.603230415287646	5.733977757085077e-05
11	2	13	3.1981860192650924	3.9129414959770025e-09
11	2	14	3.6762895511660147	1.0536596205139184e-07
11	2	15	3.359413993317032	1.1892267664365333e-08
11	2	16	4.433926026426198	1.8486899489776258e-05
11	2	17	2.4441183703692007	2.1477953534919935e-11
11	2	18	2.732603407367225	1.5743689480823022e-10
11	2	19	4.256192667058055	5.562702144029318e-06
11	2	20	2.696640979320801	1.2282171053466457e-10
11	3	0	3.393765926670813	1.5068697494525085e-08
11	3	1	2.5845837864540875	5.66566454721856e-11
11	3	2	3.247503525020922	5.4980539672925834e-09
11	3	3	3.489527144329733	2.9145111059971415e-08
11	3	4	2.38842647790907	1.4620452339748817e-11
11	3	5	2.198433833031992	3.936368660943242e-12
11	3	6	2.383986017236213	1.417890419898052e-11
11	3	7	3.8847395455172933	4.408236881908803e-07
11	3	8	2.8734557218030163	4.1628807684681097e-10
11	3	9	3.196194418229889	3.859561318113748e-09
11	3	10	4.356737248494462	1.0988023238676688e-05
11	3	11	4.4764839968098284	2.4603447134199456e-05
11	3	12	2.784935163019979	2.259496609281481e-10
11	3	13	3.0647240050968234	1.5583342697151743e-09
11	3	14	2.356868303242209	1.1757327472645367e-11
11	3	15	3.5647409243170194	4.891579567344503e-08
11	3	16	2.707558607623385	1.32437672396982e-10
11	3	17	4.8834853049898665	0.0003584687940134622
11	3	18	2.8232569863214625	2.9437705828135676e-10
11	3	19	2.263337286583308	6.162727531159512e-12
11	3	20	2.8974758684741135	4.913591998813688e-10
11	4	0	2.0402762673653827	1.3203402437370088e-12
11	4	1	3.303249656120965	8.074813090971766e-09
11	4	2	4.291740484852787	7.078833387271047e-06
11	4	3	3.9445626104271883	6.641566392518666e-07
11	4	4	2.434138027735701	2.0047494288691862e-11
11	4	5	2.1265088816302513	2.395258056326899e-12
11	4	6	2.2754867809099903	6.702158173553558e-12
11	4	7	2.103419255196348	2.0421726534445666e-12
11	4	8	4.362888810580294	1.1454103998344029e-05
11	4	9	3.193218922470084	3.7811631098780725e-09
11	4	10	2.5523761579213504	4.535902805040213e-11
11	4	11	3.7522590171708305	1.7759589687355346e-07
11	4	12	3.0288800940038874	1.2168822496007724e-09
11	4	13	2.2454712954175906	5.447341728832313e-12
11	4	14	4.184366169963436	3.4145230626398602e-06
11	4	15	2.36663260253613	1.257751303784206e-11
11	4	16	2.061929316532238	1.5333373026144104e-12
11	4	17	4.359638580766246	1.120545324526282e-05
11	4	18	3.181543476271058	3.4886139694561495e-09
11	4	19	2.890613254672429	4.686270668020222e-10
11	4	20	3.7221176127323803	1.4437760779201858e-07
11	5	0	3.3242460877146947	9.332377651702241e-09
11	5	1	3.7229427129787926	1.4519850492187556e-07
11	5	2	3.639085737978858	8.158197344262966e-08
11	5	3	2.471197681622197	2.5894500137480388e-11
11	5	4	2.1570382736074385	2.9575206811947105e-12
11	5	5	2.0744325311034997	1.671640777692474e-12
11	5	6	2.8386567307955515	3.2739490055932914e-10
11	5	7	2.9142081271430205	5.515126588458277e-10
11	5	8	4.497952827132883	2.8410805319966807e-05
11	5	9	3.6252577160460087	7.418006996091293e-08
11	5	10	2.835583286065514	3.205220478726261e-10
11	5	11	3.1186880562222528	2.2612726951478355e-09
11	5	12	3.3854986663465083	1.4234250852592482e-08
11	5	13	2.834035152373727	3.1711492355891295e-10
11	5	14	2.660913890098104	9.597210484633043e-11
11	5	15	3.0727631171604664	1.647212907574377e-09
11	5	16	3.057900493642305	1.4866667716231462e-09
11	5	17	4.500257741875832	2.8852719288483946e-05
11	5	18	2.7803459605124043	2.1890336004539096e-10
11	5	19	2.0423695734325946	1.3395689989507532e-12
11	5	20	2.013182512082575	1.0949977818921499e-12
11	6	0	3.74614117334848	1.7028713613768768e-07
11	6	1	5.335504075086824	0.005638339617805263
11	6	2	2.347464099228346	1.1017989365757276e-11
11	6	3	2.3734071346994727	1.3179945341836421e-11
11	6	4	2.3059405512040643	8.271002279540752e-12
11	6	5	2.5296885332453236	3.87814922897129e-11
11	6	6	4.023204164880283	1.1374716674548604e-06
11	6	7	3.619263791896106	7.118369113625043e-08
11	6	8	3.936425008437439	6.281577812878329e-07
11	6	9	2.0944407526904714	1.9193771976610372e-12
11	6	10	2.7473691353144076	1.743329058064135e-10
11	6	11	4.205314837913974	3.93737576239073e-06
11	6	12	3.8559428477865936	3.618354774880584e-07
11	6	13	5.078793105761987	0.001227015245715358
11	6	14	2.6393065084728953	8.267074042081799e-11
11	6	15	2.6579372062519395	9.401973934209318e-11
11	6	16	2.3806525695730887	1.385621892148868e-11
11	6	17	2.5913217804169686	5.935495976155479e-11
11	6	18	2.10303475489394	2.0367564563855757e-12
11	6	19	2.9145950104767078	5.529873326668809e-10
11	6	20	3.3855108939475844	1.4235450289222446e-08
11	7	0	3.05814838090922	1.4892117269678565e-09
11	7	1	2.233776345591828	5.024650538324965e-12
11	7	2	2.4806779204364036	2.7646473489025445e-11
11	7	3	2.5989414969474547	6.256150230098604e-11
11	7	4	2.42188766263124	1.8421239429747238e-11
11	7	5	5.645257436744876	0.028775844766147522
11	7	6	3.397449400843293	1.5456057579060004e-08
11	7	7	3.330950250683248	9.773770152753832e-09
11	7	8	3.6153698675553017	6.930218527883883e-08
11	7	9	2.9841513696546285	8.937139142467101e-10
11	7	10	2.273176832116735	6.596083273647087e-12
11	7	11	2.757707809961896	1.8723104390501513e-10
11	7	12	3.230574896478862	4.8922768635735415e-09
11	7	13	3.61227089567621	6.784034779835005e-08
11	7	14	3.197099935151746	3.883740735210465e-09
11	7	15	3.08436497895805	1.7844881298840213e-09
11	7	16	2.948896524497368	7.006995500356734e-10
11	7	17	3.30927994876545	8.417571412925453e-09
11	7	18	4.006673752971021	1.0159150442874218e-06
11	7	19	2.51943942831305	3.613162443906598e-11
11	7	20	2.6211104906333196	7.290999406312008e-11
11	8	0	3.8790845109251832	4.24060777034916e-07
11	8	1	2.2129391905927873	4.351157975392892e-12
11	8	2	4.426004678053522	1.752761590820747e-05
11	8	3	2.7006104067625905	1.2623432942413618e-10
11	8	4	2.7998645165591256	2.50479392494057e-10
11	8	5	3.45194497716547	2.249840013156674e-08
11	8	6	4.874591482722567	0.00033856911019622497
11	8	7	3.198776926929509	3.9289208720756675e-09
11	8	8	4.299904950975387	7.481357923372809e-06
11	8	9	2.283233018568667	7.070481094673987e-12
11	8	10	4.089920868942706	1.7940490881477923e-06
11	8	11	4.328460073082864	9.076432627039303e-06
11	8	12	4.038871527375164	1.2660275968217109e-06
11	8	13	3.54223739424346	4.189663727751713e-08
11	8	14	3.4097943444799665	1.6828289916670225e-08
11	8	15	3.4860055548982896	2.844679398635692e-08
11	8	16	2.3172372138882027	8.942134234806346e-12
11	8	17	2.9713351721218135	8.180623800931986e-10
11	8	18	3.2958956428541706	7.675635237078134e-09
11	8	19	3.4166430072937226	1.764139428463699e-08
11	8	20	3.8862496039302274	4.45410613997145e-07
11	9	0	3.692145221482158	1.1750018471534842e-07
11	9	1	2.07909608650094	1.7263623402484791e-12
11	9	2	3.7097141640766607	1.3258120332519184e-07
11	9	3	3.656036586222616	9.166886583598656e-08
11	9	4	3.9339284336932225	6.17508558509171e-07
11	9	5	3.4233411952726103	1.8474587722221364e-08
11	9	6	2.8204155967317934	2.886592269942528e-10
11	9	7	5.6831665141961345	0.03442217808604199
11	9	8	2.434089718448027	2.004080719751014e-11
11	9	9	2.667387961761306	1.0035945076838953e-10
11	9	10	2.318023580677582	8.990830190885776e-12
11	9	11	2.636422666444007	8.104086308154852e-11
11	9	12	2.084625248026897	1.7935663012652197e-12
11	9	13	4.02211242107718	1.1290144572819512e-06
