cycle_1_lane	cycle_2_lane	cycle_3_lane	sequencing_imbalance
11	3	9	0.523974522524257
11	3	10	0.5561846055701299
11	3	11	0.6206522479109345
11	3	12	0.44353819595684446
11	3	13	0.6421648764130894
11	3	14	0.28291751663631615
11	3	15	0.5882795692443759
11	3	16	0.49594485115863657
11	3	17	0.6038231317111178
11	3	18	0.5966353009468225
11	3	19	0.635650630975192
11	3	20	0.5519709847477574
11	4	1	0.8056926396058962
11	4	2	0.7450401427126283
11	4	3	0.9059358999114439
11	4	4	0.9662807856924457
11	4	5	0.8222711535536327
11	4	6	0.6859218517108252
11	4	7	0.9203117609066214
11	4	8	0.7753583167948024
11	4	9	0.7978396412879978
11	4	10	0.8468849287942928
11	4	11	0.9450477944086021
11	4	12	0.6753617589171087
11	4	13	0.9778044019715711
11	4	14	0.43078966683300896
11	4	15	0.895754927628685
11	4	16	0.7551597360894929
11	4	17	0.9194226247584226
11	4	18	0.908477939335557
11	4	19	0.9678853638885823
11	4	20	0.8404689799629455
11	5	1	0.9067367793248827
11	5	2	0.8384776852391835
11	5	3	1.0195518238348324
11	5	4	1.0874647284488776
11	5	5	0.9253944505061861
11	5	6	0.771945206044156
11	5	7	1.0357306012718035
11	5	8	0.8725981452892203
11	5	9	0.8978989147934431
11	5	10	0.9530951072971674
11	5	11	1.0635688490704052
11	5	12	0.7600607428401355
11	5	13	1.1004335532804177
11	5	14	0.4848161890391225
11	5	15	1.0080940276923978
11	5	16	0.8498664047775722
11	5	17	1.0347299561029542
11	5	18	1.0224126674456973
11	5	19	1.0892705412293586
11	5	20	0.9458745165983435
11	6	1	0.803289092233457
11	6	2	0.7428175342520935
11	6	3	0.9032333062115739
11	6	4	0.9633981707480848
11	6	5	0.8198181490536497
11	6	6	0.6838756053094871
11	6	7	0.917566281047411
11	6	8	0.7730452629658106
11	6	9	0.7954595210297519
11	6	10	0.8443584963245143
11	6	11	0.9422285218579787
11	6	12	0.6733470154513063
11	6	13	0.9748874097023259
11	6	14	0.42950453237739705
11	6	15	0.8930827058696474
11	6	16	0.7529069387940658
11	6	17	0.9166797973757868
11	6	18	0.9057677622076177
11	6	19	0.9649979621564098
11	6	20	0.8379616875922534
11	7	1	0.7663449144722229
11	7	2	0.7086545121285522
11	7	3	0.8616925805286592
11	7	4	0.9190903946073612
11	7	5	0.7821137811948594
11	7	6	0.6524233894467295
11	7	7	0.8753663655718026
11	7	8	0.7374920332648043
11	7	9	0.7588754341413313
11	7	10	0.805525490020782
11	7	11	0.8988943619150855
11	7	12	0.64237902139494
11	7	13	0.9300512304121377
11	7	14	0.4097511310841118
11	7	15	0.8520088178259352
11	7	16	0.7182798934956707
11	7	17	0.8745206522911416
11	7	18	0.8641104740147035
11	7	19	0.9206166097917071
11	7	20	0.7994228777878812
11	8	1	0.6930148242859036
11	8	2	0.6408447070343052
11	8	3	0.7792388531667884
11	8	4	0.8311443793691006
11	8	5	0.7072747980843881
11	8	6	0.5899942337437241
11	8	7	0.7916042196747968
11	8	8	0.6669228205125477
11	8	9	0.6862600843492722
11	8	10	0.7284462849329743
11	8	11	0.8128808667089444
11	8	12	0.5809109922045436
11	8	13	0.8410563936016282
11	8	14	0.37054282314220094
11	8	15	0.7704817113353241
11	8	16	0.6495490539293484
11	8	17	0.7908394310926252
11	8	18	0.78142538301481
11	8	19	0.8325245539195254
11	8	20	0.7229276200806324
11	9	1	0.8009487641435092
11	9	2	0.7406533859299964
11	9	3	0.9006017974574515
11	9	4	0.9605913757565864
11	9	5	0.8174296646817971
11	9	6	0.6818831802851588
11	9	7	0.9148930141467568
11	9	8	0.770793048213722
11	9	9	0.7931420038625434
11	9	10	0.8418985153213613
11	9	11	0.9394834031974935
11	9	12	0.6713852647568436
11	9	13	0.9720471415952123
11	9	14	0.42825320015889534
11	9	15	0.8904807701986649
11	9	16	0.7507133956786263
11	9	17	0.9140091131849665
11	9	18	0.9031288694884724
11	9	19	0.9621865062815418
11	9	20	0.835520343255908
11	10	1	0.5413493321026852
11	10	2	0.5005965846286712
11	10	3	0.6087033320607191
11	10	4	0.6492493939303392
11	10	5	0.5524885271402024
11	10	6	0.46087467856219305
11	10	7	0.6183625524204175
11	10	8	0.5209675331556258
11	10	9	0.5360728591830898
11	10	10	0.569026658596355
11	10	11	0.6349828298772365
11	10	12	0.4537792939207036
11	10	13	0.6569921753204778
11	10	14	0.28944995517255934
11	10	15	0.6018626805833477
11	10	16	0.5073959952803512
11	10	17	0.6177651369342698
11	10	18	0.6104113423822426
11	10	19	0.6503275188778501
11	10	20	0.564715747159515
11	11	1	0.8869725311063787
11	11	2	0.8202012885222856
11	11	3	0.9973285328231859
11	11	4	1.0637611318682532
11	11	5	0.9052235188346506
11	11	6	0.7551190256010283
11	11	7	1.0131546595456085
11	11	8	0.8535780208917704
11	11	9	0.878327306547535
11	11	10	0.9323203811517382
11	11	11	1.0403861137829415
11	11	12	0.7434936094391746
11	11	13	1.076447273699702
11	11	14	0.47424859354834215
11	11	15	0.986120483610797
11	11	16	0.8313417668014909
11	11	17	1.0121758255571884
11	11	18	1.0001270182894062
11	11	19	1.06552758313518
11	11	20	0.9252571785175763
11	12	1	0.43757784626471713
11	12	2	0.40463701044658706
11	12	3	0.4920207290599615
11	12	4	0.5247944989259211
11	12	5	0.44658176422413715
11	12	6	0.3725294136041069
11	12	7	0.4998283693228138
11	12	8	0.42110304310644336
11	12	9	0.4333128227039368
11	12	10	0.4599496941626807
11	12	11	0.5132626986598959
11	12	12	0.3667941462901467
11	12	13	0.5310530632278953
11	12	14	0.23396516902287906
11	12	15	0.4864913650005487
11	12	16	0.41013303915188737
11	12	17	0.49934547266763873
11	12	18	0.4934013301498108
11	12	19	0.5256659576394724
11	12	20	0.4564651431895716
11	13	1	0.514174630257157
11	13	2	0.4754675928197491
11	13	3	0.5781475881441608
11	13	4	0.6166583151994981
11	13	5	0.5247546589930037
11	13	6	0.4377396505213612
11	13	7	0.5873219341024897
11	13	8	0.4948159586635767
11	13	9	0.5091630261937382
11	13	10	0.5404626078577094
11	13	11	0.6031079053956256
11	13	12	0.4310004406281861
11	13	13	0.624012423761844
11	13	14	0.27492012061921445
11	13	15	0.5716503242971106
11	13	16	0.48192568605173813
11	13	17	0.586754507731967
11	13	18	0.5797698596118905
11	13	19	0.6176823203351548
11	13	20	0.5363680959359912
11	14	1	0.6450455096136757
11	14	2	0.5964865196904251
11	14	3	0.7253012569676013
11	14	4	0.7736139703867354
11	14	5	0.6583184321307363
11	14	6	0.549155830203922
11	14	7	0.7368107137082085
11	14	8	0.6207595502358676
11	14	9	0.6387583213573178
11	14	10	0.6780244644477179
11	14	11	0.7566146272004689
11	14	12	0.5407013152898693
11	14	13	0.7828398917492502
11	14	14	0.34489447528592043
11	14	15	0.7171502696907321
11	14	16	0.6045883664071281
11	14	17	0.7360988624989044
11	14	18	0.7273364389156296
11	14	19	0.774898611587812
11	14	20	0.6728877922477632
11	15	1	0.7758983012742359
11	15	2	0.7174887205058837
11	15	3	0.8724345876468044
11	15	4	0.9305479326948239
11	15	5	0.7918637453870081
11	15	6	0.6605566110292821
11	15	7	0.8862788324334626
11	15	8	0.7466857351138391
11	15	9	0.7683357051237395
11	15	10	0.8155673085801828
11	15	11	0.9101001328040822
11	15	12	0.6503870281670746
11	15	13	0.9416454081538068
11	15	14	0.41485915878010654
11	15	15	0.8626301055016322
11	15	16	0.7272340935237334
11	15	17	0.8854225763463691
11	15	18	0.8748826230066735
11	15	19	0.9320931739387468
11	15	20	0.8093886201392162
11	16	1	0.5691105714339222
11	16	2	0.5262679594141495
11	16	3	0.6399185897159252
11	16	4	0.6825439169706703
11	16	5	0.5808210017922492
11	16	6	0.48450905195945265
11	16	7	0.6500731499832525
11	16	8	0.5476835620007379
11	16	9	0.563563512741224
11	16	10	0.5982072344618317
11	16	11	0.6675457412287267
11	16	12	0.4770498049106439
11	16	13	0.6906837602846247
11	16	14	0.30429340099108493
11	16	15	0.6327271389457805
11	16	16	0.5334160544646436
11	16	17	0.6494450980978196
11	16	18	0.6417141894746275
11	16	19	0.6836773298495076
11	16	20	0.5936752527529198
11	17	1	0.47754439078571914
11	17	2	0.44159487572908884
11	17	3	0.5369598605564283
11	17	4	0.572727050550144
11	17	5	0.48737068924511295
11	17	6	0.4065547042381859
11	17	7	0.5454806182790262
11	17	8	0.45956484747773146
11	17	9	0.4728898176728303
11	17	10	0.5019595904270664
11	17	11	0.5601419835050219
11	17	12	0.40029560140924264
11	17	13	0.5795572461422933
11	17	14	0.25533457660129616
11	17	15	0.5309254673308001
11	17	16	0.4475928888877022
11	17	17	0.5449536158473982
11	17	18	0.5384665600203022
11	17	19	0.57367810468602
11	17	20	0.4981567750290297
11	18	1	0.9123860692117527
11	18	2	0.8437016968990112
11	18	3	1.0259039912320989
11	18	4	1.0942400171906976
11	18	5	0.9311599842639571
11	18	6	0.7767546968965838
11	18	7	1.0421835681577867
11	18	8	0.8780347394473995
11	18	9	0.9034931416676975
11	18	10	0.9590332259151063
11	18	11	1.070195258057054
11	18	12	0.764796189295865
11	18	13	1.1072896423742649
11	18	14	0.48783676486242683
11	18	15	1.0143748089792193
11	18	16	0.8551613721762426
11	18	17	1.041176688616668
11	18	18	1.0287826589075073
11	18	19	1.096057080821603
11	18	20	0.9517676483899596
11	19	1	0.8478623531402366
11	19	2	0.7840353225682414
11	19	3	0.9533523159263989
11	19	4	1.0168556351118465
11	19	5	0.8653085815855798
11	19	6	0.7218227977685409
11	19	7	0.9684806052176481
11	19	8	0.8159403408799407
11	19	9	0.8395983312220563
11	19	10	0.8912106345141247
11	19	11	0.9945113153686108
11	19	12	0.7107099928534565
11	19	13	1.0289823940454812
11	19	14	0.4533370700869197
11	19	15	0.942638474577249
11	19	16	0.7946845724577871
11	19	17	0.967544931947451
11	19	18	0.9560274049391992
11	19	19	1.0185441964543447
11	19	20	0.8844588768259393
11	20	1	0.5995413207119313
11	20	2	0.5544078835867597
11	20	3	0.674135494372815
11	20	4	0.7190400283611724
11	20	5	0.6118779161567264
11	20	6	0.5104160974848158
11	20	7	0.6848330262400985
11	20	8	0.5769685937599248
11	20	9	0.5936976568237216
11	20	10	0.6301938031216494
11	20	11	0.7032398894357289
11	20	12	0.5025579991615119
11	20	13	0.7276151149186764
11	20	14	0.3205641867703429
11	20	15	0.6665595115867211
11	20	16	0.5619381923918656
11	20	17	0.6841713919711736
11	20	18	0.676027106134814
11	20	19	0.7202340456372492
11	20	20	0.625419493109524
12	1	1	1.168614449787552
12	1	2	1.0806412193012487
12	1	3	1.3140119831995234
12	1	4	1.4015390400793688
12	1	5	1.1926607051496536
12	1	6	0.9948932731052327
12	1	7	1.334863407255376
12	1	8	1.1246161231069156
12	1	9	1.1572240921532282
12	1	10	1.2283616809263822
12	1	11	1.3707417121570855
12	1	12	0.9795764184845042
12	1	13	1.4182534344223285
12	1	14	0.6248375679917721
12	1	15	1.2992450227760817
12	1	16	1.095319152876468
12	1	17	1.3335737624211847
12	1	18	1.3176990765859062
12	1	19	1.4038663956659068
12	1	20	1.2190556873689906
12	2	1	1.1610404512129526
12	2	2	1.0736373909161652
12	2	3	1.3054956372912825
12	2	4	1.3924554157122937
12	2	5	1.184930858507396
12	2	6	0.9884451924454845
12	2	7	1.3262119195507058
12	2	8	1.1173272855309881
12	2	9	1.149723916516983
12	2	10	1.2204004498958057
12	2	11	1.3618576907624256
12	2	12	0.9732276090900445
12	2	13	1.40906148108589
12	2	14	0.620787884325627
12	2	15	1.2908243841708085
12	2	16	1.0882201941872907
12	2	17	1.3249306331345863
12	2	18	1.3091588339681406
12	2	19	1.3947676872923842
12	2	20	1.2111547701416123
12	3	1	0.7273486315283305
12	3	2	0.6725938671858465
12	3	3	0.8178444293288949
12	3	4	0.8723214940740994
12	3	5	0.7423150825543169
12	3	6	0.619224125494414
12	3	7	0.830822409153805
12	3	8	0.6999639601283533
12	3	9	0.7202592437157377
12	3	10	0.7645354614655568
12	3	11	0.8531531581673559
12	3	12	0.6096908758843903
12	3	13	0.8827245759925086
12	3	14	0.3889005052854915
12	3	15	0.8086534352779692
12	3	16	0.6817294506980479
12	3	17	0.8300197309005308
12	3	18	0.8201392857115029
12	3	19	0.8737700461617925
12	3	20	0.7587433872017049
12	4	1	1.1075110455261006
12	4	2	1.024137675898584
12	4	3	1.2453061705780653
12	4	4	1.3282566957015933
12	4	5	1.1302999930886695
12	4	6	0.9428732370064158
12	4	7	1.265067335144363
12	4	8	1.065813261631396
12	4	9	1.0967162561113373
12	4	10	1.1641342700959192
12	4	11	1.2990696692594517
12	4	12	0.9283572555565388
12	4	13	1.3440971436418632
12	4	14	0.5921666537123156
12	4	15	1.2313113309791013
12	4	16	1.0380481436007498
12	4	17	1.2638451220364113
12	4	18	1.2488004767215908
12	4	19	1.3304623607260384
12	4	20	1.1553148595056433
12	5	1	1.246407065327398
12	5	2	1.1525776110897425
12	5	3	1.4014834576814403
12	5	4	1.4948370373177224
12	5	5	1.272054037759956
12	5	6	1.0611215744170337
12	5	7	1.4237229244876886
12	5	8	1.1994798471612202
12	5	9	1.2342584715507183
12	5	10	1.3101315649163987
12	5	11	1.4619895852581344
12	5	12	1.0447851036320461
12	5	13	1.5126640795946007
12	5	14	0.666431909658926
12	5	15	1.385733486586582
12	5	16	1.1682326289751415
12	5	17	1.4223474302574135
12	5	18	1.4054159944117066
12	5	19	1.4973193208861975
12	5	20	1.3002060876797168
12	6	1	1.1042071115783811
12	6	2	1.0210824619138492
12	6	3	1.2415911653427696
12	6	4	1.3242942319357087
12	6	5	1.1269280750086121
12	6	6	0.9400604516091723
12	6	7	1.261293378278092
12	6	8	1.062633720776017
12	6	9	1.0934445252475962
12	6	10	1.1606614173869454
12	6	11	1.2951942764152384
12	6	12	0.9255877743268615
12	6	13	1.340087424551611
12	6	14	0.5904000984099456
12	6	15	1.2276380752377096
12	6	16	1.0349514318208863
12	6	17	1.260074811284005
12	6	18	1.2450750472501324
12	6	19	1.3264933170063187
12	6	20	1.1518683169180592
12	7	1	1.0534233723121758
12	7	2	0.9741217197021765
12	7	3	1.184488977397374
12	7	4	1.2633884360200944
12	7	5	1.0750993728268279
12	7	6	0.8968260036796069
12	7	7	1.2032850631812015
12	7	8	1.0137619889736122
12	7	9	1.0431557695513403
12	7	10	1.1072812804734378
12	7	11	1.2356268205069598
12	7	12	0.8830189412641828
12	7	13	1.2784552817690216
12	7	14	0.5632469272828962
12	7	15	1.1711776057547503
12	7	16	0.9873528399302317
12	7	17	1.202122539467272
12	7	18	1.187812631618678
12	7	19	1.265486382670494
12	7	20	1.0988925846826876
12	8	1	0.9526232894288328
12	8	2	0.8809098614263138
12	8	3	1.0711474755527775
12	8	4	1.142497194747214
12	8	5	0.9722251545997243
12	8	6	0.8110104257468513
12	8	7	1.0881449995667691
12	8	8	0.9167570285765115
12	8	9	0.9433381740861696
12	8	10	1.0013276365914787
12	8	11	1.1173920355253018
12	8	12	0.7985245349253283
12	8	13	1.156122322626384
12	8	14	0.5093508979691673
12	8	15	1.059109843794928
12	8	16	0.8928749208751211
12	8	17	1.0870937155403178
12	8	18	1.0741530956106211
12	8	19	1.1443943928649691
12	8	20	0.9937416391774835
12	9	1	1.1009900793227059
12	9	2	1.0181076076666367
12	9	3	1.2379738739982504
12	9	4	1.3204359908363084
12	9	5	1.12364484677261
12	9	6	0.9373216494737755
12	9	7	1.2576186858773246
12	9	8	1.0595378097645238
12	9	9	1.0902588490545813
12	9	10	1.1572799093541688
12	9	11	1.291420816055399
12	9	12	0.9228911373515645
12	9	13	1.3361831710605745
12	9	14	0.5886800079120464
12	9	15	1.224061435271418
12	9	16	1.0319361712739172
12	9	17	1.2564036690952267
12	9	18	1.2414476058528257
12	9	19	1.322628669022258
12	9	20	1.148512426984948
12	10	1	0.7441427851260631
12	10	2	0.6881237578390774
12	10	3	0.8367280902994794
12	10	4	0.8924630060300663
12	10	5	0.7594548047919675
12	10	6	0.633521732754805
12	10	7	0.8500057258563455
12	10	8	0.7161258139488137
12	10	9	0.7368897065293297
12	10	10	0.7821882422837275
12	10	11	0.8728520818465645
12	10	12	0.6237683646881068
12	10	13	0.9031062904429251
12	10	14	0.39788004348339356
12	10	15	0.8273248803191955
12	10	16	0.6974702778761561
12	10	17	0.8491845141223019
12	10	18	0.8390759338864396
12	10	19	0.8939450045356128
12	10	20	0.7762624316235723
12	11	1	1.2192389839369315
12	11	2	1.1274547413483949
12	11	3	1.370935157928598
12	11	4	1.4622538986104143
12	11	5	1.2443269262950865
12	11	6	1.0379921826630087
12	11	7	1.3926898684613298
12	11	8	1.1733346438641414
12	11	9	1.2073551944875747
12	11	10	1.2815744731138756
12	11	11	1.4301224263264944
12	11	12	1.0220117998530225
12	11	13	1.4796923627501795
12	11	14	0.6519056149463218
12	11	15	1.3555284908060181
12	11	16	1.1427685249677895
12	11	17	1.3913443560405614
12	11	18	1.3747819766932567
12	11	19	1.4646820755520107
12	11	20	1.2718653426718378
12	12	1	0.6014977352315749
12	12	2	0.5562170193306749
12	12	3	0.6763353235152533
12	12	4	0.7213863893259518
12	12	5	0.6138745872752355
12	12	6	0.5120816798720202
12	12	7	0.6870677634129703
12	12	8	0.5788513492852152
12	12	9	0.5956350023843395
12	12	10	0.6322502423761658
12	12	11	0.7055346916169212
12	12	12	0.5041979391165347
12	12	13	0.7299894579812174
12	12	14	0.3216102471631954
12	12	15	0.6687346188922965
12	12	16	0.5637719009299731
12	12	17	0.68640397010872
12	12	18	0.6782331079572477
12	12	19	0.7225843029018413
12	12	20	0.6274603529050334
12	13	1	0.7067882395173029
12	13	2	0.6535812603366433
12	13	3	0.7947259393199091
12	13	4	0.8476630688013075
12	13	5	0.7213316250602877
12	13	6	0.6017201525562934
12	13	7	0.8073370629480175
12	13	8	0.6801776667471583
12	13	9	0.6998992516040525
12	13	10	0.7429238874380728
12	13	11	0.8290365755314487
12	13	12	0.5924563849259212
12	13	13	0.8577720806780699
12	13	14	0.37790722572826596
12	13	15	0.7857947525092348
12	13	16	0.6624586029309157
12	13	17	0.8065570744735243
12	13	18	0.7969559256459992
12	13	19	0.8490706738142688
12	13	20	0.737295541147657
12	14	1	0.8866843156387825
12	14	2	0.8199347698989865
12	14	3	0.9970044579512434
12	14	4	1.0634154701918428
12	14	5	0.9049293728373279
12	14	6	0.7548736549999985
12	14	7	1.0128254420854195
12	14	8	0.8533006567347153
12	14	9	0.8780419002846788
12	14	10	0.9320174302201372
12	14	11	1.040048047653779
12	14	12	0.7432520164351251
12	14	13	1.076097489750987
12	14	14	0.47409448981304836
12	14	15	0.9858000507153885
12	14	16	0.8310716281583559
12	14	17	1.0118469261621996
12	14	18	0.9998020340693511
12	14	19	1.0651813474628904
12	14	20	0.9249565227238499
12	15	1	1.0665555282799752
12	15	2	0.9862652877024497
12	15	3	1.1992550196194862
12	15	4	1.2791380523906846
12	15	5	1.0885017455251447
12	15	6	0.9080059900610071
12	15	7	1.2182854206241311
12	15	8	1.0263997193518621
12	15	9	1.05615992782665
12	15	10	1.1210848383378182
12	15	11	1.251030355829399
12	15	12	0.8940268064435459
12	15	13	1.2943927240161948
12	15	14	0.5702684598327463
12	15	15	1.1857777061407966
12	15	16	0.9996613493387083
12	15	17	1.2171084046907117
12	15	18	1.2026201070828888
12	15	19	1.2812621524029226
12	15	20	1.1125915676302909
12	16	1	0.7823035894892231
12	16	2	0.7234118189819277
12	16	3	0.8796368137290421
12	16	4	0.9382299029955479
12	16	5	0.7984008334407817
12	16	6	0.666009716763641
12	16	7	0.8935953471767681
12	16	8	0.7528498642678392
12	16	9	0.7746785616928294
12	16	10	0.8223000771164696
12	16	11	0.9176132999878932
12	16	12	0.6557561807478414
12	16	13	0.9494189916577777
12	16	14	0.4182839535969656
12	16	15	0.8697513924532709
12	16	16	0.7332376431656574
12	16	17	0.8927320224222801
12	16	18	0.8821050584024447
12	16	19	0.9397879006993222
12	16	20	0.8160703816296181
12	17	1	0.6564360421399908
12	17	2	0.6070195735645796
12	17	3	0.7381089851600117
12	17	4	0.787274828359035
12	17	5	0.6699433444851358
12	17	6	0.5588530953623133
12	17	7	0.7498216815781458
12	17	8	0.6317212292842455
12	17	9	0.6500378316049477
12	17	10	0.6899973556636487
12	17	11	0.769975302366124
12	17	12	0.5502492864439036
12	17	13	0.7966636656023655
12	17	14	0.3509847924501211
12	17	15	0.7298140637198702
12	17	16	0.6152644866962479
12	17	17	0.7490972601482409
12	17	18	0.7401801053570943
12	17	19	0.7885821543895808
12	17	20	0.6847699775663603
12	18	1	1.2541726208774
12	18	2	1.1597585760518234
12	18	3	1.41021519384195
12	18	4	1.5041503991995746
12	18	5	1.2799793829923618
12	18	6	1.067732736019585
12	18	7	1.4325932203689273
12	18	8	1.206953029593632
12	18	9	1.2419483370774114
12	18	10	1.318294146570649
12	18	11	1.4710982959303291
12	18	12	1.0512944832607136
12	18	13	1.5220885102363662
12	18	14	0.6705840154666629
12	18	15	1.3943670948731008
12	18	16	1.175511130219234
12	18	17	1.4312091563245433
12	18	18	1.4141722316628158
12	18	19	1.5066481482700338
12	18	20	1.3083068301106622
12	19	1	1.1654778448117418
12	19	2	1.0777407377727668
12	19	3	1.3104851257954182
12	19	4	1.397777256774615
12	19	5	1.189459559123344
12	19	6	0.9922229422776538
12	19	7	1.33128058384772
12	19	8	1.1215976112887067
12	19	9	1.15411805932415
12	19	10	1.2250647121432316
12	19	11	1.367062590034572
12	19	12	0.9769471986687102
12	19	13	1.414446789056804
12	19	14	0.6231604805441606
12	19	15	1.295757800447129
12	19	16	1.0923792752242305
12	19	17	1.3299944004685917
12	19	18	1.314162322884982
12	19	19	1.4000983656515436
12	19	20	1.2157836962212805
12	20	1	0.8241339219166312
12	20	2	0.7620931663213762
12	20	3	0.9266716232685155
12	20	4	0.9883977269234212
12	20	5	0.841091897014903
12	20	6	0.7016217326439423
12	20	7	0.9413765294827254
12	20	8	0.7931052849425856
12	20	9	0.8161011784306039
12	20	10	0.8662690503424821
12	20	11	0.9666787394081137
12	20	12	0.690819932724129
12	20	13	1.0001851041587693
12	20	14	0.4406498957492132
12	20	15	0.9162576214471525
12	20	16	0.7724443843515627
12	20	17	0.9404670421361718
12	20	18	0.9292718467498741
12	20	19	0.990039031878684
12	20	20	0.8597062485825192
13	1	1	0.9103326248409561
13	1	2	0.8418028357057167
13	1	3	1.023595059907015
13	1	4	1.0917772866872149
13	1	5	0.9290642867379637
13	1	6	0.7750065086968122
13	1	7	1.0398379975122165
13	1	8	0.8760586072442414
13	1	9	0.901459711995307
13	1	10	0.9568747960073989
13	1	11	1.0677866434338505
13	1	12	0.7630749152840062
13	1	13	1.1047975419798133
13	1	14	0.4867388243167762
13	1	15	1.0120918255891114
13	1	16	0.8532367194825258
13	1	17	1.0388333840854056
13	1	18	1.026467248763716
13	1	19	1.0935902607783845
13	1	20	0.9496255706162589
13	2	1	0.9044325968169914
13	2	2	0.8363469614617453
13	2	3	1.0169609578504197
13	2	4	1.0847012834642082
13	2	5	0.9230428554740052
13	2	6	0.769983553355774
13	2	7	1.0330986220814202
13	2	8	0.8703807152382513
13	2	9	0.8956171909012436
13	2	10	0.950673119875166
13	2	11	1.0608661278465117
13	2	12	0.7581292907268871
13	2	13	1.097637152161172
13	2	14	0.48358418322685337
13	2	15	1.0055322780447788
13	2	16	0.8477067401995114
13	2	17	1.0321005197333182
13	2	18	1.0198145315391236
13	2	19	1.0865025073470993
13	2	20	0.9434708780060844
13	3	1	0.5665933610816075
13	3	2	0.5239402445165137
13	3	3	0.6370881912318258
13	3	4	0.6795249840955014
13	3	5	0.5782519955007838
13	3	6	0.4823660392258997
13	3	7	0.6471978372671723
13	3	8	0.5452611246023475
13	3	9	0.5610708373637754
13	3	10	0.5955613278155664
13	3	11	0.6645931461886614
13	3	12	0.47493978487628546
13	3	13	0.6876288243919676
13	3	14	0.30294749294164236
13	3	15	0.6299285486817975
13	3	16	0.5310567231118519
13	3	17	0.6465725632930753
13	3	18	0.6388758489445917
13	3	19	0.6806533838208757
13	3	20	0.5910493913348522
13	4	1	0.8627340157375368
13	4	2	0.7977874472361376
13	4	3	0.9700742919951573
13	4	4	1.034691471152376
13	4	5	0.8804862542587769
13	4	6	0.7344837032370933
13	4	7	0.985467934280534
13	4	8	0.8302520854740372
13	4	9	0.8543250413453981
13	4	10	0.9068426339896667
13	4	11	1.0119552279053348
13	4	12	0.7231759776670292
13	4	13	1.0470309356821395
13	4	14	0.46128868620032704
13	4	15	0.9591725278858148
13	4	16	0.8086234869397199
13	4	17	0.9845158491280023
13	4	18	0.9727963025643503
13	4	19	1.0364096501733424
13	4	20	0.8999724492220083
13	5	1	0.9709318720182485
13	5	2	0.897840174941349
13	5	3	1.0917339888568565
13	5	4	1.164454986961959
13	5	5	0.9909104678143204
13	5	6	0.8265973335260703
13	5	7	1.1090581903473273
13	5	8	0.9343762931466482
13	5	9	0.9614683049171727
13	5	10	1.0205722739387257
13	5	11	1.1388673286387385
13	5	12	0.8138714748538292
13	5	13	1.1783419778270912
13	5	14	0.5191401746811117
13	5	15	1.0794650043936247
13	5	16	0.9100351923195255
13	5	17	1.1079867015656102
13	5	18	1.094797374291289
13	5	19	1.1663886475605425
13	5	20	1.0128404803199575
13	6	1	0.8601603021714627
13	6	2	0.7954074826835169
13	6	3	0.9671803602388286
13	6	4	1.0316047730189661
13	6	5	0.8778595821025963
13	6	6	0.7322925868134924
13	6	7	0.9825280801132903
13	6	8	0.8277752722075297
13	6	9	0.8517764134848542
13	6	10	0.9041373353149663
13	6	11	1.0089363566764158
13	6	12	0.7210185945217854
13	6	13	1.0439074263801897
13	6	14	0.4599125668774608
13	6	15	0.956311118341049
13	6	16	0.8062111962449987
13	6	17	0.9815788352272002
13	6	18	0.9698942504888953
13	6	19	1.0333178263574225
13	6	20	0.8972876457259092
13	7	1	0.8206005528684758
13	7	2	0.758825789097747
13	7	3	0.9226986369074563
13	7	4	0.9841600977678874
13	7	5	0.8374858228119927
13	7	6	0.6986136189773288
13	7	7	0.9373404977123081
13	7	8	0.7897049472168585
13	7	9	0.8126022487453367
13	7	10	0.8625550323067523
13	7	11	0.9625342276406682
13	7	12	0.6878581303965904
13	7	13	0.995896938127159
13	7	14	0.4387606655387976
13	7	15	0.9123292837902962
13	7	16	0.7691326276012256
13	7	17	0.9364349096767215
13	7	18	0.9252877122623723
13	7	19	0.9857943658375503
13	7	20	0.8560203677220606
13	8	1	0.7420788436323276
13	8	2	0.6862151897456721
13	8	3	0.8344073558126823
13	8	4	0.8899876861498133
13	8	5	0.7573483941466482
13	8	6	0.6317646078890516
13	8	7	0.8476481647503669
13	8	8	0.7141395798393292
13	8	9	0.734845882048313
13	8	10	0.7800187785713459
13	8	11	0.8704311544847391
13	8	12	0.622038291594485
13	8	13	0.9006014505340318
13	8	14	0.39677649031095286
13	8	15	0.8250302264121482
13	8	16	0.6955357864372422
13	8	17	0.8468292307149141
13	8	18	0.8367486874614812
13	8	19	0.8914655742100656
13	8	20	0.7741094036366323
13	9	1	0.857654283682611
13	9	2	0.7930901171264879
13	9	3	0.9643625460957045
13	9	4	1.0285992627346079
13	9	5	0.8753019979664638
13	9	6	0.7301591022093193
13	9	7	0.9796655514330385
13	9	8	0.8253636052990134
13	9	9	0.8492948208849957
13	9	10	0.9015031927335888
13	9	11	1.0059968892800215
13	9	12	0.7189179559267282
13	9	13	1.040866073152711
13	9	14	0.4585726429203326
13	9	15	0.9535249709943195
13	9	16	0.8038623548039223
13	9	17	0.9787190721073086
13	9	18	0.9670685296112634
13	9	19	1.030307325208771
13	9	20	0.8946734592488877
13	10	1	0.5796757476030009
13	10	2	0.5360377897115254
13	10	3	0.6517982717558891
13	10	4	0.695214911128728
13	10	5	0.5916035746606014
13	10	6	0.4935036546718348
