cycle_1_lane	cycle_2_lane	cycle_3_lane	log10_K	survival_rate
9	17	16	5.201168320460031	0.002578391133062309
9	17	17	3.4462247445803285	2.1629130811715127e-08
9	17	18	2.6632568773929775	9.75373057112948e-11
9	17	19	2.134701918935605	2.534708969310655e-12
9	17	20	4.050041273134735	1.366423291109005e-06
9	18	1	3.3678764696155428	1.2606472744480707e-08
9	18	2	3.9058675205636506	5.095122421842384e-07
9	18	3	3.3893973759538625	1.462184820567088e-08
9	18	4	4.9394724009451165	0.0005125542271483643
9	18	5	2.0266324143343755	1.2015966869833293e-12
9	18	6	2.682094549072136	1.1108545131841292e-10
9	18	7	2.5015793514746374	3.193924244652857e-11
9	18	8	2.6891275528276393	1.166127319682434e-10
9	18	9	2.1341499839375517	2.525064767915001e-12
9	18	10	3.764669889418924	1.9339857039767858e-07
9	18	11	3.3139761699631736	8.694540977386049e-09
9	18	12	3.573782035809766	5.2056171576160775e-08
9	18	13	2.63113951756839	7.813784478424976e-11
9	18	14	2.733892280617021	1.5884408386455284e-10
9	18	15	2.8965877075348816	4.883562042128857e-10
9	18	16	2.817501021900609	2.8290946608049424e-10
9	18	17	4.956595706903385	0.000571377683206194
9	18	18	4.464830766185987	2.275306604697415e-05
9	18	19	2.8216581848201288	2.9114594207113533e-10
9	18	20	2.792395440007631	2.3789141832959257e-10
9	19	1	3.250737671653777	5.622044127284215e-09
9	19	2	5.779166222117864	0.052965861565747785
9	19	3	4.836733977820213	0.00026526347480960885
9	19	4	2.6419258445931613	8.417951168719038e-11
9	19	5	2.7198659577031794	1.4418314701115264e-10
9	19	6	2.731649964448532	1.5640395447461819e-10
9	19	7	2.070113834740299	1.622513793758757e-12
9	19	8	2.4115996360996435	1.7157848281587186e-11
9	19	9	5.438051376585451	0.009964412649012556
9	19	10	3.4265730956960856	1.8890555544343626e-08
9	19	11	2.493539325656477	3.0214270710782226e-11
9	19	12	2.2879089328945708	7.302540956788469e-12
9	19	13	3.1786239217984407	3.4190660559662063e-09
9	19	14	2.225168973875485	4.734652683530752e-12
9	19	15	3.516986790607753	3.52113744493555e-08
9	19	16	2.150761143256448	2.8320380419379793e-12
9	19	17	2.32700396757667	9.566108349664817e-12
9	19	18	2.996947600474659	9.762244599566795e-10
9	19	19	3.1626834423720753	3.0630690839647237e-09
9	19	20	2.477503377167383	2.704699253307207e-11
9	20	1	3.945243780662831	6.672616821748951e-07
9	20	2	3.7741236113696157	2.063709797051613e-07
9	20	3	2.0019660738068685	1.0133683789673386e-12
9	20	4	3.1000517146833246	1.9884549103395277e-09
9	20	5	2.3873336465536013	1.4510524673133852e-11
9	20	6	2.3507158918713067	1.12682259769315e-11
9	20	7	2.4859736402862955	2.867623085575213e-11
9	20	8	2.449546613262028	2.2298367670012636e-11
9	20	9	3.148295355895277	2.773666197253977e-09
9	20	10	3.992546149143905	9.223459750889584e-07
9	20	11	2.286975155134414	7.255597977068053e-12
9	20	12	2.1916312899736643	3.755703799540574e-12
9	20	13	3.2400751258437035	5.223514440162039e-09
9	20	14	4.219570302545344	4.3379737521994046e-06
9	20	15	3.7847943018367367	2.2205941603249665e-07
9	20	16	2.370327568923823	1.2902595625933417e-11
9	20	17	2.946283539700807	6.881764805587435e-10
9	20	18	2.560458634296064	4.7962569411075003e-11
9	20	19	4.1435685968237195	2.5864115454987226e-06
9	20	20	2.0801249408714124	1.7386739445852375e-12
10	1	1	2.15695909246147	2.9559036982862697e-12
10	1	2	3.9671728577601035	7.753430783283315e-07
10	1	3	5.324752157215743	0.005303693464465183
10	1	4	2.935288471304709	6.378864505503988e-10
10	1	5	5.297958201280544	0.004548437626584415
10	1	6	2.7299833572747487	1.5461463395300445e-10
10	1	7	2.244840483741907	5.423660773792631e-12
10	1	8	2.519155980332293	3.6060971654347066e-11
10	1	9	2.6183134057685624	7.151535561918857e-11
10	1	10	2.4124971019465455	1.7264520689691193e-11
10	1	11	2.6227237618551964	7.372670942679682e-11
10	1	12	3.3561723330948645	1.1629520543261703e-08
10	1	13	3.808905763865659	2.6203134281325515e-07
10	1	14	3.711531027189178	1.3424703256402456e-07
10	1	15	2.602509166099644	6.412183024775235e-11
10	1	16	4.49944952062258	2.8696992663750425e-05
10	1	17	3.7722412908231084	2.0372060774317644e-07
10	1	18	3.081356221259652	1.7478264241524023e-09
10	1	19	2.386872515485507	1.446438790031483e-11
10	1	20	2.6328195777987182	7.904955873743602e-11
10	2	1	3.136956535161863	2.564985462266102e-09
10	2	2	3.309053364843413	8.404433402953392e-09
10	2	3	3.982304911079922	8.599352403369779e-07
10	2	4	3.1155162522897237	2.21233031769789e-09
10	2	5	4.522560988242148	3.3495956754419834e-05
10	2	6	2.0201835084748176	1.1492487664431078e-12
10	2	7	4.1413919173708855	2.548337860364259e-06
10	2	8	2.349224830205713	1.1152785871652347e-11
10	2	9	3.964120623793074	7.593133593863016e-07
10	2	10	2.5616353549510538	4.835387888233843e-11
10	2	11	3.2148609759029325	4.389831645522581e-09
10	2	12	3.471231962444628	2.5694819885596714e-08
10	2	13	2.586992600141066	5.760690131493944e-11
10	2	14	3.057105988697122	1.4785391807783648e-09
10	2	15	3.86492068390021	3.848138970117979e-07
10	2	16	2.8501687717793804	3.5447361358384114e-10
10	2	17	2.3241363262629338	9.37851747229442e-12
10	2	18	4.3094619553044575	7.981501561698151e-06
10	2	19	2.590726940571643	5.911166482106697e-11
10	2	20	3.9947163602123315	9.361403344520852e-07
10	3	1	3.1910905997760337	3.72606448694737e-09
10	3	2	2.707336989822213	1.3223518428167207e-10
10	3	3	3.141862732705841	2.6532809489427185e-09
10	3	4	3.5889644581891433	5.778916632266966e-08
10	3	5	3.4693148908374676	2.5357783911669252e-08
10	3	6	4.095843231826405	1.868030928030771e-06
10	3	7	3.128519304369372	2.419956336448059e-09
10	3	8	2.1112526253447728	2.155706137479422e-12
10	3	9	2.605644651683108	6.552523515646123e-11
10	3	10	3.49630250699909	3.0537168217976866e-08
10	3	11	2.33340067832073	9.998188580961411e-12
10	3	12	3.3204307802803124	9.090135885607627e-09
10	3	13	4.033368006879373	1.2192986915049544e-06
10	3	14	2.082166048541117	1.7633589680522112e-12
10	3	15	4.0843096182215035	1.7266480260838949e-06
10	3	16	3.403399755490685	1.6102934241332727e-08
10	3	17	3.7065037612671308	1.2968796583916327e-07
10	3	18	3.4996940943044166	3.125874922366305e-08
10	3	19	3.303029039259231	8.062541356136106e-09
10	3	20	2.1097359329664505	2.1332417160173385e-12
10	4	1	4.526990534155486	3.45024981898106e-05
10	4	2	5.294794035925329	0.004466195756466316
10	4	3	2.0854834024112865	1.8042286944551086e-12
10	4	4	3.8276022892141333	2.9790384616885736e-07
10	4	5	6.789167945380882	0.636546378813685
10	4	6	2.989738537916589	9.288461275506579e-10
10	4	7	3.094809070883915	1.9178183737627783e-09
10	4	8	2.918589302646182	5.68444643703505e-10
10	4	9	4.898039889706356	0.00039351802041838983
10	4	10	2.123101309795986	2.339542594415018e-12
10	4	11	2.641836663666929	8.412769242077052e-11
10	4	12	2.532518688915661	3.9546868536021e-11
10	4	13	3.216518378950343	4.4402959492390455e-09
10	4	14	4.465382162433877	2.2837429166218854e-05
10	4	15	2.539013044423742	4.136075702036824e-11
10	4	16	5.145066058461996	0.001840239959139902
10	4	17	2.4134358722148606	1.737681221106821e-11
10	4	18	2.1242250788725623	2.3577720527570155e-12
10	4	19	2.5900422608525497	5.883285869894743e-11
10	4	20	3.80200310968403	2.499060389915863e-07
10	5	1	3.302219244514953	8.017656354184943e-09
10	5	2	2.1014849680875614	2.0150708916998944e-12
10	5	3	2.030061470166181	1.230395663336568e-12
10	5	4	2.7981315922862144	2.475007384552105e-10
10	5	5	2.0333660863746146	1.258802434012578e-12
10	5	6	4.357205728872289	1.1022846217651973e-05
10	5	7	3.7108189062341874	1.335916340074184e-07
10	5	8	2.386433195975295	1.4420569848289305e-11
10	5	9	4.407023203566757	1.542504943647036e-05
10	5	10	3.1400364431788237	2.6200642368493894e-09
10	5	11	2.288285016400156	7.321533147683353e-12
10	5	12	4.287394400113017	6.8734148573333e-06
10	5	13	2.017179836004041	1.1256515390302496e-12
10	5	14	3.3568138380781303	1.1681052119570331e-08
10	5	15	4.011124927018265	1.0473117852414611e-06
10	5	16	2.079616963664646	1.7325843908305611e-12
10	5	17	2.9408768306920203	6.629700822954764e-10
10	5	18	2.9011005772807605	5.038074689756593e-10
10	5	19	3.6193553859296896	7.122855716675051e-08
10	5	20	4.829695664047481	0.00025345973099511057
10	6	1	2.6853770068231873	1.1363177884740876e-10
10	6	2	4.358354235745692	1.1108680835761644e-05
10	6	3	2.466895520704037	2.513650243989642e-11
10	6	4	2.1615594137130194	3.0513305236046545e-12
10	6	5	3.4797427459515955	2.724594308151762e-08
10	6	6	3.314461716225276	8.72369152992288e-09
10	6	7	3.3689272463161415	1.2698095056068707e-08
10	6	8	4.453484247356576	2.1083989470726197e-05
10	6	9	2.673307425990425	1.045462259148473e-10
10	6	10	4.098079704300908	1.896752379973838e-06
10	6	11	2.6838305149236623	1.1242491628831576e-10
10	6	12	6.626068336355696	0.5288834233461408
10	6	13	4.195558710670634	3.6846443799290245e-06
10	6	14	3.2218205770590465	4.605663528372327e-09
10	6	15	4.046774619566469	1.3362682187923088e-06
10	6	16	3.9935406774501727	9.286420951366926e-07
10	6	17	2.391217448991195	1.49049893027486e-11
10	6	18	2.4670624995747703	2.516550434107604e-11
10	6	19	2.590302924885572	5.893884748386224e-11
10	6	20	3.942534799750157	6.54998100675662e-07
10	7	1	2.1044363291512	2.056569025942638e-12
10	7	2	2.004145139601445	1.0287358806817465e-12
10	7	3	3.0003259605254256	9.99251184793493e-10
10	7	4	2.2379404927507744	5.171257380150796e-12
10	7	5	2.025396660259881	1.191384247576642e-12
10	7	6	2.2080647652584666	4.207110793980608e-12
10	7	7	2.3713578653157006	1.2994729686567077e-11
10	7	8	4.643034128091546	7.465412056214347e-05
10	7	9	2.3392640891799465	1.0411366658642656e-11
10	7	10	2.8202236593163406	2.882770123750957e-10
10	7	11	2.6338751554283073	7.962781928633392e-11
10	7	12	2.0005815419970867	1.0037236785839367e-12
10	7	13	3.771817112665844	2.031280562270059e-07
10	7	14	3.806456062170024	2.5766239148182086e-07
10	7	15	2.356474507052468	1.1725395340247658e-11
10	7	16	6.7194629124898375	0.5922476761815025
10	7	17	4.270008321305956	6.10923450386365e-06
10	7	18	4.103599410368333	1.9695340162081703e-06
10	7	19	2.374725903214416	1.3300530971143917e-11
10	7	20	3.3787187483366394	1.3584503590847135e-08
10	8	1	2.8586796185135697	3.759224001000272e-10
10	8	2	2.6812430766385162	1.1043430268559376e-10
10	8	3	2.8378580565918865	3.2559485820944845e-10
10	8	4	2.4958761807048737	3.070580529801755e-11
10	8	5	3.8729153804827106	4.064983458074659e-07
10	8	6	3.646763313596736	8.600548597308019e-08
10	8	7	3.7311276044451835	1.5359834726220012e-07
10	8	8	3.088287110085915	1.833435855634327e-09
10	8	9	3.8000119595860524	2.4651357545780135e-07
10	8	10	4.36598406764638	1.1695986146234749e-05
10	8	11	2.376730208634617	1.348591652395276e-11
10	8	12	3.4841364168679734	2.8082967303823135e-08
10	8	13	4.713649401489657	0.0001189184256299015
10	8	14	2.0663489960181254	1.5808665234873901e-12
10	8	15	2.575445219395546	5.319190885695766e-11
10	8	16	3.4236838647450516	1.851825436440273e-08
10	8	17	2.141934349206953	2.664541012884293e-12
10	8	18	3.070027093681105	1.6164092595382163e-09
10	8	19	3.968011828714297	7.798079932514279e-07
10	8	20	3.337862395824161	1.0250708114019552e-08
10	9	1	2.596651170626524	6.157989023915416e-11
10	9	2	2.847697119644261	3.4847705591804814e-10
10	9	3	2.033311952582724	1.2583318524744407e-12
10	9	4	2.2097789512845085	4.257215900373305e-12
10	9	5	2.0864844621542233	1.8167467784879598e-12
10	9	6	3.1114389992131697	2.150968623949856e-09
10	9	7	2.049845814863995	1.41055920291311e-12
10	9	8	2.7487433178932523	1.7599470841785314e-10
10	9	9	3.1156948390830728	2.2150576460913103e-09
10	9	10	4.019174198641702	1.1065634326240943e-06
10	9	11	2.3271535625755417	9.575996645697326e-12
10	9	12	3.503235733731555	3.2030440302595404e-08
10	9	13	3.1913090718251196	3.731683194824234e-09
10	9	14	3.960853046670846	7.425187209549035e-07
10	9	15	2.5341400622035097	3.9992132235272673e-11
10	9	16	3.5434827818569707	4.225735742186173e-08
10	9	17	3.0143698156212904	1.1009394355064322e-09
10	9	18	3.6503195694228086	8.81348431953205e-08
10	9	19	2.7845491569636716	2.2534834909953118e-10
10	9	20	2.2494084338304763	5.597498016141532e-12
10	10	1	2.6191372089248808	7.19233131912209e-11
10	10	2	2.068601793540353	1.6056571077554447e-12
10	10	3	2.213138290954366	4.3571454206590265e-12
10	10	4	4.225769190013976	4.5245787255013584e-06
10	10	5	3.656410771614161	9.190504469412546e-08
10	10	6	2.87726580677596	4.273814369259508e-10
10	10	7	4.79794994681892	0.0002062989046942739
10	10	8	2.1281302964413578	2.4222329184830744e-12
10	10	9	2.2887141369295163	7.343264042141719e-12
10	10	10	2.3008222887940475	7.983741013357084e-12
10	10	11	2.623959302325314	7.435837937377847e-11
10	10	12	3.1842908875662834	3.5553520365394706e-09
10	10	13	3.4816954255094203	2.761482000467717e-08
10	10	14	2.5299941556089522	3.8863425103413624e-11
10	10	15	2.1749140227417607	3.34616366729965e-12
10	10	16	3.6221914594050095	7.263182955613695e-08
10	10	17	2.5953587555488546	6.103278588147836e-11
10	10	18	4.018962626106824	1.1049640801925085e-06
10	10	19	2.6283563280911233	7.665057515805525e-11
10	10	20	2.5666811530972575	5.0068336898375586e-11
10	11	1	4.353570989086495	1.0755515099970672e-05
10	11	2	2.980779899526154	8.731599634705179e-10
10	11	3	2.5530068905569916	4.555701522916798e-11
10	11	4	4.606484298607851	5.8592209137893145e-05
10	11	5	3.2116285950048153	4.293055878380141e-09
10	11	6	3.0774718214374888	1.70160626539393e-09
10	11	7	3.034921712576872	1.2686853542893714e-09
10	11	8	2.29186766991213	7.504951635363437e-12
10	11	9	4.456391107214723	2.149966386846079e-05
10	11	10	2.2937125822372098	7.601189309542658e-12
10	11	11	2.4754663297258173	2.6669180387893742e-11
10	11	12	2.5385527233839573	4.122949289493016e-11
10	11	13	3.046046000071736	1.3699041920039388e-09
10	11	14	2.1142513650830765	2.200820441880184e-12
10	11	15	2.0562230146692597	1.474078991654535e-12
10	11	16	4.265873005374196	5.940275430355753e-06
10	11	17	2.583105262897382	5.608115988719959e-11
10	11	18	3.999526786610693	9.6745391573857e-07
10	11	19	2.753933707299944	1.8241561006876933e-10
10	11	20	2.0249535214284253	1.1877432690472981e-12
10	12	1	5.130772968372506	0.0016872309439277889
10	12	2	4.257517990101452	5.612950615049542e-06
10	12	3	3.9414255530942155	6.50041620071604e-07
10	12	4	3.2727143673344607	6.541902892401077e-09
10	12	5	2.074945807901081	1.6775775447392785e-12
10	12	6	2.3849211048354424	1.427076489131481e-11
10	12	7	3.5605190057788243	4.7514861131389326e-08
10	12	8	2.84756319211498	3.4815504204777473e-10
10	12	9	2.291061524043281	7.463283401380246e-12
10	12	10	2.575090226347162	5.3061680100633717e-11
10	12	11	3.548197901048702	4.3651397784100804e-08
10	12	12	2.0779621919517006	1.712894746655627e-12
10	12	13	2.815402208319406	2.788400563374233e-10
10	12	14	2.039535795101884	1.3136046810921453e-12
10	12	15	2.551604904420674	4.511810014604538e-11
10	12	16	4.123160377002511	2.250578683470183e-06
10	12	17	2.149765091521979	2.8126218733761965e-12
10	12	18	4.25064616103859	5.3572174501594714e-06
10	12	19	2.80709956571899	2.63307574252663e-10
10	12	20	2.285386178825117	7.176409348646506e-12
10	13	1	2.403818504158957	1.62601817101287e-11
10	13	2	2.3804225093865137	1.3834221392979857e-11
10	13	3	2.284130151251798	7.114425670110238e-12
10	13	4	3.386791161694482	1.4361595489026025e-08
10	13	5	2.1783105300388628	3.4255883358571248e-12
10	13	6	2.411484705738715	1.7144235396325038e-11
10	13	7	4.463932957389835	2.2616361996713975e-05
10	13	8	2.3547090371018533	1.1583299495467942e-11
10	13	9	3.2261770034715793	4.746130030251275e-09
10	13	10	2.2814943018643676	6.9860841795841635e-12
10	13	11	3.213652294475622	4.3533917470905164e-09
10	13	12	2.993416155010916	9.52721170307123e-10
10	13	13	5.010974425301509	0.0008048548754157155
10	13	14	2.835001261451854	3.192368590541832e-10
10	13	15	4.2268367359931425	4.557511283042784e-06
10	13	16	3.750604077229049	1.7558845689661522e-07
10	13	17	3.9791532353849184	8.415895019289401e-07
10	13	18	3.839478749474592	3.2319473099658204e-07
10	13	19	2.945626821492156	6.850644153901182e-10
10	13	20	4.551111426884041	4.053153565800621e-05
10	14	1	5.476068809413894	0.01222093146232435
10	14	2	4.15173399940041	2.734352174566832e-06
10	14	3	2.209549097861652	4.250462872511235e-12
10	14	4	3.7960625949815885	2.3992013771518863e-07
10	14	5	3.4736686654400732	2.6129677836597067e-08
10	14	6	2.5437275602057907	4.2729430881802074e-11
10	14	7	3.3260023732268014	9.446045782737699e-09
10	14	8	3.2803597854046	6.8959971228660995e-09
10	14	9	3.367541123886193	1.2577371603885858e-08
10	14	10	2.096292979515444	1.9440897902212557e-12
10	14	11	3.9435083868819607	6.593794506683839e-07
10	14	12	4.427953781426957	1.7758976599061404e-05
10	14	13	4.722261805959609	0.0001258356664124969
10	14	14	2.768561320900319	2.017992415412348e-10
10	14	15	3.783343909989073	2.198590378566997e-07
10	14	16	2.6214883207188717	7.310045487256116e-11
10	14	17	4.81348309487204	0.00022818972173110411
10	14	18	2.479078654253353	2.7342825525556975e-11
10	14	19	2.61873794909119	7.172530498808033e-11
10	14	20	2.2564885745523453	5.878013352233871e-12
10	15	1	2.535958795497059	4.0497563014657464e-11
10	15	2	4.229064252437626	4.626997101964341e-06
10	15	3	2.2298072980497223	4.888782878396393e-12
10	15	4	4.038661403111504	1.2642111532394732e-06
10	15	5	3.362076996439677	1.2112544723026603e-08
10	15	6	2.7114456525557964	1.3604002514324924e-10
10	15	7	4.57661387354708	4.803927658929538e-05
10	15	8	4.0768729697732855	1.6411915382833792e-06
10	15	9	2.6582296460477535	9.420977425684244e-11
10	15	10	2.186144218037929	3.6160352909468545e-12
10	15	11	2.668683370820173	1.0126111249414102e-10
10	15	12	3.9212164992413046	5.66014111643481e-07
10	15	13	4.3206914189048575	8.611744663248297e-06
10	15	14	3.656611822510179	9.203219510897811e-08
10	15	15	4.705366143307747	0.00011261866163346194
10	15	16	3.505831873215526	3.2608176928437935e-08
10	15	17	3.7475432785283034	1.7193520273193697e-07
10	15	18	3.601118492223585	6.282978579478002e-08
10	15	19	3.1067491461323016	2.082488349219334e-09
10	15	20	3.2939900860266857	7.575458257508722e-09
10	16	1	2.840978275193865	3.3268385926820816e-10
10	16	2	4.805060013071864	0.00021605136217353675
10	16	3	2.9777000503441657	8.547971517252952e-10
10	16	4	4.084242984795906	1.7258629841177427e-06
10	16	5	2.0405873085647412	1.3231798599811441e-12
10	16	6	3.9068040823001655	5.127927112278303e-07
10	16	7	3.5075411531560263	3.299422593847981e-08
10	16	8	2.0961701146417617	1.942440707119652e-12
10	16	9	2.7239708491188805	1.4832784484397862e-10
10	16	10	3.0213932124545155	1.155611049255489e-09
10	16	11	2.6855533936087603	1.1377024920882131e-10
10	16	12	3.3110403237396318	8.520344794262733e-09
10	16	13	2.7929472350188975	2.3879934668186304e-10
10	16	14	4.080107360468805	1.6778284892789146e-06
10	16	15	2.5643932025259546	4.928353341409238e-11
10	16	16	3.6568644915521973	9.219223944351733e-08
10	16	17	4.454010871429491	2.1158700520883193e-05
10	16	18	4.433405575559824	1.8422305841650244e-05
10	16	19	2.0897490883347176	1.8581769895317175e-12
10	16	20	2.502797786681919	3.22091122789876e-11
10	17	1	3.997161144233821	9.51926378384271e-07
10	17	2	5.133424326718171	0.0017146644107639169
10	17	3	3.1818271219446728	3.4954457125855963e-09
10	17	4	2.9982837186658324	9.8526727249083e-10
10	17	5	3.4828406082993	2.7833470897413868e-08
10	17	6	2.628835589678097	7.690464852566919e-11
10	17	7	3.1509423467907314	2.8247757429202188e-09
10	17	8	2.045104897405115	1.365117873053513e-12
10	17	9	3.3238087693380725	9.30428726720596e-09
10	17	10	2.543834124980448	4.276088558907216e-11
10	17	11	2.174963044760816	3.3472968080933062e-12
10	17	12	3.442978741266087	2.1150862820174612e-08
10	17	13	2.5194623591346947	3.6137346267474e-11
10	17	14	3.772134946966564	2.035718898967504e-07
10	17	15	3.4929441247997457	2.9839049531264285e-08
10	17	16	3.7622873330637243	1.9025970219744157e-07
10	17	17	5.4433342676522685	0.010253535109911085
10	17	18	2.062618201326407	1.5406504569420353e-12
10	17	19	4.703173745164161	0.00011100691357877346
10	17	20	6.175170635196323	0.21545089368046216
10	18	1	3.2036728663534335	4.063851157320211e-09
10	18	2	4.248478488423977	5.278976952782193e-06
10	18	3	2.074146567112824	1.6683423201660127e-12
10	18	4	3.9065352872383947	5.118490608703597e-07
10	18	5	2.124285721565018	2.358759810353193e-12
10	18	6	4.700146811510761	0.00010881886827850277
10	18	7	2.5688795583697237	5.083419431427611e-11
10	18	8	3.2295104930510443	4.85649818252749e-09
10	18	9	3.656803736311663	9.215373081054726e-08
10	18	10	3.219514485554751	4.532996800276626e-09
10	18	11	2.2493772825721097	5.596293860419118e-12
10	18	12	3.3654334865989473	1.2396002339036549e-08
10	18	13	3.100125002402859	1.9894605610977786e-09
10	18	14	2.4374443150377947	2.05105003732326e-11
10	18	15	3.2041859903876952	4.078258097924627e-09
10	18	16	3.2363140288640535	5.089779893725104e-09
10	18	17	3.846558377115273	3.3927840274243e-07
10	18	18	3.60120521638939	6.286728672933137e-08
10	18	19	4.30912222363105	7.963165985204913e-06
10	18	20	2.103185529900771	2.0388786084064793e-12
10	19	1	2.393435236579222	1.5135033615057975e-11
10	19	2	2.5611481987193585	4.819149306315953e-11
10	19	3	2.9359542915697334	6.408245147630798e-10
10	19	4	2.582523792390811	5.585643876981918e-11
10	19	5	3.088168055647005	1.831930503480176e-09
10	19	6	3.6120230170835406	6.772475802468848e-08
10	19	7	3.323870948266447	9.308276063870397e-09
10	19	8	5.674326680646035	0.03302831768362448
10	19	9	3.986381257024458	8.842558690157342e-07
10	19	10	3.3398857295799855	1.0394668700938099e-08
10	19	11	2.16789187534934	3.1877471251598425e-12
10	19	12	3.948196454964704	6.808893519112579e-07
10	19	13	3.3659251662635326	1.2438077910165696e-08
10	19	14	2.372257396335838	1.3075707825957166e-11
10	19	15	4.336763597537514	9.600663419752884e-06
10	19	16	2.980236713588427	8.698929532441454e-10
10	19	17	2.308273214081317	8.405328863113346e-12
10	19	18	5.071723302344275	0.0011746128294241368
10	19	19	3.398181119895078	1.5534182801196465e-08
10	19	20	4.296502752713534	7.310931166301435e-06
10	20	1	4.73657433400607	0.00013821515708253415
10	20	2	3.8510838056435577	3.4997523985301205e-07
10	20	3	2.0866957897643723	1.8194004769112452e-12
10	20	4	3.5904526342757874	5.8383975986362856e-08
10	20	5	3.4042419544189113	1.6196651206280247e-08
10	20	6	2.723535539506162	1.478827263963493e-10
10	20	7	2.002963085669689	1.020370944289952e-12
10	20	8	3.285756346166239	7.1574075390273665e-09
10	20	9	4.184299474397275	3.4129739733912883e-06
10	20	10	2.3088209756205527	8.437186719964006e-12
10	20	11	2.980605157647627	8.721076364781764e-10
10	20	12	4.5346980051604575	3.63256762594765e-05
10	20	13	3.908789122106957	5.198154568451011e-07
10	20	14	3.0235114483887666	1.1726265110737148e-09
10	20	15	2.5109411654509706	3.4072268179898654e-11
10	20	16	2.892519209558445	4.748328780346779e-10
10	20	17	2.4696611643921873	2.5621192621601225e-11
10	20	18	4.490917585331943	2.710296476599449e-05
10	20	19	2.561573692635805	4.8333294521094606e-11
10	20	20	2.98875094490852	9.225371910727225e-10
11	1	1	4.920971397328021	0.00045560936470993445
11	1	2	3.857527089285467	3.6578841145298766e-07
11	1	3	2.281283911330371	6.97594043147594e-12
11	1	4	2.4722217170783556	2.6078267049007185e-11
11	1	5	3.116955882036767	2.234411836236339e-09
11	1	6	2.7809577346207917	2.1982983971155343e-10
11	1	7	2.8303963481641166	3.0924855647947985e-10
11	1	8	2.3268662895443915	9.557016793109001e-12
11	1	9	4.222506328058918	4.425383031473407e-06
11	1	10	5.146586349013287	0.0018572722187949003
11	1	11	2.639142689944432	8.257728231028256e-11
11	1	12	2.894617603091582	4.817603347567987e-10
11	1	13	3.3140381981212514	8.69825950770717e-09
11	1	14	2.708329004871445	1.3314398523410652e-10
11	1	15	4.64304901051186	7.466147251132931e-05
11	1	16	3.469700113922972	2.5425152655760966e-08
11	1	17	3.3406019709244927	1.0446112118323446e-08
11	1	18	3.214414702764987	4.376341827540084e-09
11	1	19	2.2740479562251066	6.635887452124941e-12
11	1	20	2.1156852306562133	2.2227245561850854e-12
11	2	1	4.218798588632322	4.315285191691593e-06
11	2	2	3.37130122826209	1.290755127164837e-08
11	2	3	2.6327512977213843	7.901229884365835e-11
11	2	4	3.6363272857316997	8.004876343923303e-08
11	2	5	3.8232882401176234	2.8921444130261925e-07
11	2	6	3.6543200284590616	9.059314959152565e-08
11	2	7	2.6826574141974677	1.1151799868924966e-10
11	2	8	3.76985706829266	2.0041225179510288e-07
11	2	9	2.2330514187749104	4.999556191769575e-12
11	2	10	4.499666404274306	2.873869958858087e-05
11	2	11	4.825189803310318	0.00024617429765152386
11	2	12	4.017257183107963	1.0921558663916052e-06
11	2	13	3.302160558540115	8.014413250640694e-09
11	2	14	3.561262733860077	4.7758707005068923e-08
11	2	15	3.5803542908706887	5.446466202977983e-08
11	2	16	2.5874489358127652	5.778870908752073e-11
11	2	17	2.370946363554131	1.2957852577863376e-11
11	2	18	2.311202501077358	8.577106019152731e-12
11	2	19	2.2244581846003193	4.7114665947264e-12
11	2	20	2.507095034405344	3.317923560439488e-11
11	3	1	2.9652000875130042	7.8414839923569e-10
11	3	2	2.659764771854509	9.521365597029475e-11
11	3	3	3.8066786545855145	2.5805635594787543e-07
11	3	4	2.510563794481699	3.3983593430430535e-11
11	3	5	3.187067738907988	3.6241019642040813e-09
11	3	6	2.263800116619169	6.1824583938745125e-12
11	3	7	3.6787452845247404	1.0715998454900829e-07
11	3	8	3.5443926915890933	4.252286778779104e-08
11	3	9	3.757517163893792	1.8412729135827515e-07
11	3	10	5.9262937058236975	0.09586615110076155
11	3	11	2.525740364412143	3.773844498038897e-11
11	3	12	4.614845258402683	6.193547381978482e-05
11	3	13	4.023534076849639	1.1400397345794375e-06
11	3	14	2.8793746949801733	4.3364819433883725e-10
11	3	15	3.179714773322731	3.444888023503529e-09
11	3	16	4.236723751391502	4.8740668649765304e-06
11	3	17	2.1406246935428768	2.6405475117288216e-12
11	3	18	3.2299378047092677	4.870830238959039e-09
11	3	19	4.864212359775299	0.00031670592811938156
11	3	20	2.3262188148248435	9.514376580649532e-12
11	4	1	2.6782684617485764	1.0818932603729383e-10
11	4	2	3.675471927199343	1.0477533050321591e-07
11	4	3	4.538395236346296	3.723372999504054e-05
11	4	4	4.1569596642270765	2.833419757547383e-06
11	4	5	4.139334250649138	2.5128590363091147e-06
11	4	6	2.3823199658803946	1.4016698170219552e-11
11	4	7	4.057978320144989	1.442546327072301e-06
11	4	8	3.441541799189897	2.094253087072286e-08
11	4	9	2.550828197989318	4.4876761970333745e-11
11	4	10	3.289949017450942	7.367317783733228e-09
11	4	11	2.426716499393738	1.9045900464628342e-11
11	4	12	3.905126424336398	5.069312649456571e-07
11	4	13	2.3411235446442613	1.0545930066593448e-11
11	4	14	2.2710233184968818	6.498704617025536e-12
11	4	15	2.6804172875634946	1.0980644046200766e-10
11	4	16	2.0594768254927436	1.5075824534329568e-12
11	4	17	3.1233306566226715	2.3348681496626386e-09
